Key: 1821 		 Value: 2
Key: 0775 		 Value: 3
Key: 028f 		 Value: 3
Key: bf9d 		 Value: 4
Key: a2db 		 Value: 5
Key: 0073 		 Value: 3
Key: 459b 		 Value: 4
Key: 1ffe 		 Value: 3
Key: 5702 		 Value: 2
Key: 5c37 		 Value: 2
Key: b0d1 		 Value: 2
Key: 202c 		 Value: 1
Key: d6f5 		 Value: 2
Key: fd6f 		 Value: 4
Key: e4df 		 Value: 1
Key: faa0 		 Value: 3
Key: 6617 		 Value: 3
Key: 27de 		 Value: 2
Key: 8aea 		 Value: 1
Key: 729d 		 Value: 2
Key: 5924 		 Value: 2
Key: f5a3 		 Value: 2
Key: 43ab 		 Value: 1
Key: a6fd 		 Value: 1
Key: ecab 		 Value: 1
Key: 2d11 		 Value: 3
Key: 6b32 		 Value: 2
Key: 18df 		 Value: 4
Key: 85e2 		 Value: 2
Key: 97b5 		 Value: 3
Key: 26bd 		 Value: 2
Key: dba6 		 Value: 1
Key: 8d02 		 Value: 2
Key: 9e42 		 Value: 3
Key: cf1c 		 Value: 3
Key: d496 		 Value: 2
Key: 2794 		 Value: 3
Key: b0c8 		 Value: 3
Key: 8662 		 Value: 3
Key: c266 		 Value: 3
Key: 09f0 		 Value: 5
Key: 1d39 		 Value: 5
Key: 9d22 		 Value: 1
Key: 62d5 		 Value: 3
Key: 62f8 		 Value: 2
Key: b31b 		 Value: 1
Key: fb92 		 Value: 1
Key: 3a3d 		 Value: 2
Key: 3566 		 Value: 3
Key: 6c59 		 Value: 4
Key: 8e36 		 Value: 3
Key: d75c 		 Value: 3
Key: c811 		 Value: 1
Key: 0b40 		 Value: 3
Key: 49e6 		 Value: 1
Key: 8400 		 Value: 2
Key: 8845 		 Value: 5
Key: fc38 		 Value: 2
Key: 0e05 		 Value: 1
Key: e225 		 Value: 2
Key: 1819 		 Value: 2
Key: 0bd4 		 Value: 2
Key: 4842 		 Value: 1
Key: e468 		 Value: 1
Key: 18fc 		 Value: 3
Key: 7621 		 Value: 2
Key: 184c 		 Value: 4
Key: aed5 		 Value: 1
Key: b16b 		 Value: 1
Key: 3eb9 		 Value: 2
Key: 3d97 		 Value: 2
Key: 8b8a 		 Value: 6
Key: fc62 		 Value: 1
Key: 9791 		 Value: 2
Key: f3d1 		 Value: 2
Key: cdad 		 Value: 2
Key: 5660 		 Value: 5
Key: 74c1 		 Value: 1
Key: b286 		 Value: 3
Key: 1b5e 		 Value: 2
Key: 3e6f 		 Value: 2
Key: 7a6b 		 Value: 2
Key: e7c4 		 Value: 3
Key: 4f83 		 Value: 3
Key: c129 		 Value: 2
Key: 6d21 		 Value: 3
Key: ffa0 		 Value: 3
Key: a772 		 Value: 3
Key: 01af 		 Value: 1
Key: 0ee7 		 Value: 2
Key: 715c 		 Value: 2
Key: 64ff 		 Value: 6
Key: 98ce 		 Value: 3
Key: cf74 		 Value: 2
Key: cace 		 Value: 3
Key: b459 		 Value: 6
Key: 4c0e 		 Value: 2
Key: e1f6 		 Value: 2
Key: c7f6 		 Value: 1
Key: d1d7 		 Value: 5
Key: 24db 		 Value: 2
Key: 23b9 		 Value: 3
Key: 271a 		 Value: 1
Key: 5945 		 Value: 4
Key: c5d5 		 Value: 2
Key: 09a3 		 Value: 3
Key: 8a1a 		 Value: 4
Key: 6190 		 Value: 3
Key: f5b8 		 Value: 1
Key: e9a2 		 Value: 2
Key: 244b 		 Value: 2
Key: 957b 		 Value: 2
Key: 9c3c 		 Value: 4
Key: 7052 		 Value: 2
Key: 928f 		 Value: 3
Key: f450 		 Value: 2
Key: 0773 		 Value: 1
Key: bc13 		 Value: 2
Key: 56c4 		 Value: 1
Key: 84e7 		 Value: 2
Key: d9ef 		 Value: 2
Key: 9699 		 Value: 3
Key: d709 		 Value: 3
Key: 8882 		 Value: 3
Key: bbc4 		 Value: 1
Key: 863e 		 Value: 2
Key: ae64 		 Value: 1
Key: 86a7 		 Value: 1
Key: 020a 		 Value: 2
Key: 0d30 		 Value: 3
Key: a7f3 		 Value: 6
Key: 28d9 		 Value: 6
Key: 5420 		 Value: 1
Key: 4f23 		 Value: 3
Key: 3274 		 Value: 1
Key: 8e38 		 Value: 3
Key: a267 		 Value: 4
Key: 0c0d 		 Value: 3
Key: ba98 		 Value: 3
Key: 89de 		 Value: 4
Key: 2ddf 		 Value: 4
Key: 646a 		 Value: 5
Key: d8c2 		 Value: 1
Key: 63aa 		 Value: 1
Key: 8095 		 Value: 3
Key: 28da 		 Value: 1
Key: d20e 		 Value: 3
Key: 3227 		 Value: 1
Key: 4a01 		 Value: 3
Key: 5cbe 		 Value: 2
Key: 4db6 		 Value: 2
Key: 7a66 		 Value: 2
Key: 11f9 		 Value: 4
Key: 18b0 		 Value: 1
Key: 0571 		 Value: 5
Key: 314d 		 Value: 5
Key: b4b9 		 Value: 3
Key: e32d 		 Value: 2
Key: 7ca9 		 Value: 5
Key: b833 		 Value: 3
Key: 8354 		 Value: 3
Key: e78b 		 Value: 2
Key: 3c05 		 Value: 1
Key: 97eb 		 Value: 3
Key: 3a8a 		 Value: 2
Key: 8a3a 		 Value: 4
Key: cbd1 		 Value: 1
Key: 9529 		 Value: 4
Key: 6337 		 Value: 2
Key: 0e8d 		 Value: 1
Key: bde0 		 Value: 2
Key: e228 		 Value: 2
Key: 32c5 		 Value: 2
Key: 9281 		 Value: 2
Key: 6d02 		 Value: 1
Key: f827 		 Value: 2
Key: c379 		 Value: 2
Key: 17f3 		 Value: 6
Key: b7dd 		 Value: 1
Key: 2959 		 Value: 2
Key: 4761 		 Value: 2
Key: 8b39 		 Value: 1
Key: 1970 		 Value: 2
Key: 67e1 		 Value: 3
Key: e9b5 		 Value: 4
Key: d3c9 		 Value: 2
Key: 71b8 		 Value: 4
Key: 75e2 		 Value: 3
Key: bbef 		 Value: 2
Key: 21d6 		 Value: 1
Key: a73c 		 Value: 1
Key: b8e8 		 Value: 3
Key: a9b0 		 Value: 2
Key: d914 		 Value: 1
Key: bf3d 		 Value: 2
Key: 5ae1 		 Value: 1
Key: 28d7 		 Value: 1
Key: 0577 		 Value: 2
Key: 4c14 		 Value: 2
Key: 2981 		 Value: 1
Key: ed3e 		 Value: 4
Key: 4c15 		 Value: 6
Key: 3f68 		 Value: 3
Key: 1dec 		 Value: 1
Key: 2602 		 Value: 3
Key: 38a7 		 Value: 4
Key: 4d15 		 Value: 2
Key: 7b05 		 Value: 4
Key: 4124 		 Value: 3
Key: 833d 		 Value: 2
Key: 4010 		 Value: 3
Key: aa58 		 Value: 5
Key: a81b 		 Value: 1
Key: 60f8 		 Value: 3
Key: 5e41 		 Value: 1
Key: ff84 		 Value: 4
Key: 5123 		 Value: 3
Key: 6c7f 		 Value: 5
Key: 7346 		 Value: 2
Key: a381 		 Value: 2
Key: 54a8 		 Value: 2
Key: c43c 		 Value: 1
Key: 0739 		 Value: 1
Key: 7259 		 Value: 3
Key: f4fb 		 Value: 2
Key: 3be1 		 Value: 2
Key: 0ce3 		 Value: 2
Key: b4cc 		 Value: 3
Key: 4a92 		 Value: 4
Key: 501c 		 Value: 3
Key: 6291 		 Value: 3
Key: c18e 		 Value: 2
Key: fc95 		 Value: 5
Key: 7f4d 		 Value: 3
Key: e01f 		 Value: 2
Key: 843b 		 Value: 2
Key: 02fc 		 Value: 3
Key: 6654 		 Value: 3
Key: 6c93 		 Value: 5
Key: 5f96 		 Value: 3
Key: 396a 		 Value: 3
Key: 92a4 		 Value: 3
Key: a216 		 Value: 2
Key: 193b 		 Value: 3
Key: eeed 		 Value: 3
Key: 6f70 		 Value: 4
Key: 29d1 		 Value: 4
Key: d328 		 Value: 2
Key: 0902 		 Value: 3
Key: 5e59 		 Value: 1
Key: b7b4 		 Value: 4
Key: 5072 		 Value: 3
Key: 34a9 		 Value: 3
Key: 693c 		 Value: 1
Key: 51f9 		 Value: 3
Key: 35dd 		 Value: 3
Key: 9fef 		 Value: 3
Key: f6db 		 Value: 1
Key: 5df0 		 Value: 2
Key: eef0 		 Value: 3
Key: dc9f 		 Value: 4
Key: 16cf 		 Value: 1
Key: 8d46 		 Value: 3
Key: 538a 		 Value: 3
Key: bb14 		 Value: 4
Key: 02fb 		 Value: 4
Key: db8f 		 Value: 2
Key: d928 		 Value: 4
Key: 46e8 		 Value: 2
Key: 7718 		 Value: 5
Key: 0369 		 Value: 1
Key: 7192 		 Value: 4
Key: 8bb6 		 Value: 3
Key: 184d 		 Value: 3
Key: 9d7e 		 Value: 2
Key: c0b2 		 Value: 1
Key: 140c 		 Value: 1
Key: f407 		 Value: 4
Key: 52c1 		 Value: 3
Key: b5d8 		 Value: 2
Key: 9080 		 Value: 1
Key: 7cbe 		 Value: 2
Key: 2975 		 Value: 4
Key: e904 		 Value: 1
Key: c394 		 Value: 1
Key: 3d2d 		 Value: 2
Key: 135f 		 Value: 3
Key: 491d 		 Value: 1
Key: 1589 		 Value: 2
Key: 8d2f 		 Value: 2
Key: 28a5 		 Value: 1
Key: b9d3 		 Value: 5
Key: c813 		 Value: 4
Key: 7e05 		 Value: 1
Key: 787f 		 Value: 3
Key: 8f86 		 Value: 1
Key: 381b 		 Value: 1
Key: 37fb 		 Value: 1
Key: 70d3 		 Value: 2
Key: 5abb 		 Value: 4
Key: 70eb 		 Value: 4
Key: bfa2 		 Value: 5
Key: 91bc 		 Value: 2
Key: 0781 		 Value: 5
Key: 91f8 		 Value: 5
Key: 1bfa 		 Value: 1
Key: f0c4 		 Value: 5
Key: 36df 		 Value: 2
Key: c485 		 Value: 4
Key: c731 		 Value: 3
Key: 1762 		 Value: 4
Key: b6e1 		 Value: 2
Key: 4103 		 Value: 3
Key: 84d2 		 Value: 3
Key: 7d49 		 Value: 1
Key: e94a 		 Value: 1
Key: 622f 		 Value: 2
Key: 43fa 		 Value: 2
Key: 367c 		 Value: 1
Key: f620 		 Value: 1
Key: 55e7 		 Value: 2
Key: 03b2 		 Value: 2
Key: d004 		 Value: 2
Key: 8c65 		 Value: 4
Key: 342d 		 Value: 1
Key: 12b9 		 Value: 2
Key: b5ca 		 Value: 3
Key: a0e1 		 Value: 2
Key: 7995 		 Value: 4
Key: 0cd3 		 Value: 4
Key: 9ece 		 Value: 2
Key: b794 		 Value: 2
Key: aba7 		 Value: 5
Key: 7a7f 		 Value: 4
Key: cd27 		 Value: 3
Key: e6a3 		 Value: 3
Key: 64fa 		 Value: 2
Key: 44a0 		 Value: 3
Key: 86e6 		 Value: 1
Key: 2d94 		 Value: 5
Key: d927 		 Value: 1
Key: f091 		 Value: 2
Key: 210d 		 Value: 1
Key: 48a0 		 Value: 3
Key: 076a 		 Value: 3
Key: efe9 		 Value: 4
Key: 329e 		 Value: 2
Key: f47b 		 Value: 4
Key: de26 		 Value: 1
Key: 6a69 		 Value: 3
Key: 931a 		 Value: 2
Key: e5a4 		 Value: 3
Key: d32b 		 Value: 4
Key: 2682 		 Value: 2
Key: fefc 		 Value: 4
Key: 5be3 		 Value: 5
Key: 86d7 		 Value: 2
Key: 75d8 		 Value: 2
Key: 8bb7 		 Value: 4
Key: d9ec 		 Value: 1
Key: 842e 		 Value: 3
Key: 9f78 		 Value: 1
Key: 01d3 		 Value: 2
Key: 7943 		 Value: 4
Key: 4394 		 Value: 1
Key: 0f24 		 Value: 1
Key: bb3f 		 Value: 1
Key: 1454 		 Value: 1
Key: 54ec 		 Value: 2
Key: 04df 		 Value: 2
Key: 97d4 		 Value: 4
Key: 51e1 		 Value: 3
Key: 6165 		 Value: 4
Key: 7b67 		 Value: 1
Key: 7f3e 		 Value: 1
Key: 4459 		 Value: 2
Key: 65aa 		 Value: 1
Key: 1179 		 Value: 1
Key: 98b0 		 Value: 2
Key: e610 		 Value: 4
Key: 45e2 		 Value: 3
Key: 687a 		 Value: 1
Key: b808 		 Value: 2
Key: 6760 		 Value: 2
Key: e250 		 Value: 2
Key: 2e81 		 Value: 3
Key: 3a67 		 Value: 1
Key: f690 		 Value: 3
Key: 5ab3 		 Value: 3
Key: 0f27 		 Value: 2
Key: c175 		 Value: 2
Key: 44d7 		 Value: 3
Key: 575b 		 Value: 2
Key: 52d4 		 Value: 3
Key: 908f 		 Value: 2
Key: 4d2e 		 Value: 2
Key: 1db7 		 Value: 4
Key: 9844 		 Value: 3
Key: 7cd6 		 Value: 3
Key: affd 		 Value: 1
Key: 076d 		 Value: 5
Key: 51e6 		 Value: 4
Key: 1295 		 Value: 2
Key: 4f56 		 Value: 2
Key: 667d 		 Value: 1
Key: 91b0 		 Value: 5
Key: 3ec2 		 Value: 5
Key: 3943 		 Value: 3
Key: f4b2 		 Value: 1
Key: 7c8b 		 Value: 3
Key: b0e2 		 Value: 4
Key: 7f29 		 Value: 4
Key: f926 		 Value: 3
Key: 6499 		 Value: 2
Key: 65b0 		 Value: 3
Key: c56f 		 Value: 2
Key: 5ee1 		 Value: 1
Key: 6eaa 		 Value: 2
Key: 20f2 		 Value: 1
Key: 95bf 		 Value: 2
Key: dbf6 		 Value: 2
Key: da4d 		 Value: 1
Key: d96d 		 Value: 3
Key: 4d40 		 Value: 1
Key: 6670 		 Value: 3
Key: 3234 		 Value: 4
Key: 481c 		 Value: 4
Key: 1911 		 Value: 1
Key: a43d 		 Value: 2
Key: e702 		 Value: 4
Key: be1c 		 Value: 3
Key: e564 		 Value: 2
Key: 861e 		 Value: 4
Key: 41ee 		 Value: 3
Key: d895 		 Value: 3
Key: a3ca 		 Value: 3
Key: 1c0b 		 Value: 3
Key: 9a36 		 Value: 3
Key: df20 		 Value: 2
Key: 75d9 		 Value: 4
Key: fbd0 		 Value: 3
Key: 6ab3 		 Value: 1
Key: d740 		 Value: 2
Key: e696 		 Value: 3
Key: ac09 		 Value: 4
Key: 0a68 		 Value: 2
Key: 4a14 		 Value: 2
Key: a63f 		 Value: 1
Key: c6ea 		 Value: 3
Key: c75e 		 Value: 3
Key: 9cfa 		 Value: 2
Key: 70bf 		 Value: 1
Key: 30e6 		 Value: 1
Key: 2931 		 Value: 3
Key: 3ab3 		 Value: 1
Key: edcc 		 Value: 6
Key: 6dc7 		 Value: 2
Key: edc3 		 Value: 3
Key: 3889 		 Value: 1
Key: 9614 		 Value: 3
Key: 23fc 		 Value: 2
Key: 9f89 		 Value: 5
Key: 7786 		 Value: 3
Key: aca3 		 Value: 5
Key: 12a5 		 Value: 2
Key: 8b91 		 Value: 1
Key: 4481 		 Value: 2
Key: ea10 		 Value: 2
Key: 1c09 		 Value: 4
Key: 8f52 		 Value: 3
Key: c497 		 Value: 2
Key: b856 		 Value: 1
Key: 4c6a 		 Value: 2
Key: 1fe6 		 Value: 2
Key: 999b 		 Value: 1
Key: 557b 		 Value: 3
Key: 2954 		 Value: 1
Key: 8d33 		 Value: 3
Key: ef9b 		 Value: 2
Key: 79f3 		 Value: 4
Key: 1b39 		 Value: 1
Key: 149f 		 Value: 3
Key: 79da 		 Value: 4
Key: 8fd9 		 Value: 4
Key: a3bb 		 Value: 3
Key: 3408 		 Value: 4
Key: 7b24 		 Value: 1
Key: c9ab 		 Value: 2
Key: a092 		 Value: 1
Key: 6c57 		 Value: 1
Key: 15c1 		 Value: 2
Key: ef0a 		 Value: 2
Key: e059 		 Value: 1
Key: 9e27 		 Value: 2
Key: dc30 		 Value: 4
Key: 720e 		 Value: 2
Key: 7b71 		 Value: 3
Key: 4cb2 		 Value: 3
Key: ced0 		 Value: 2
Key: c95a 		 Value: 1
Key: bceb 		 Value: 3
Key: 2c63 		 Value: 2
Key: 21fd 		 Value: 1
Key: 009a 		 Value: 3
Key: 9dda 		 Value: 3
Key: 64fb 		 Value: 1
Key: ae8d 		 Value: 2
Key: af69 		 Value: 2
Key: 4c79 		 Value: 2
Key: 393a 		 Value: 3
Key: 48f6 		 Value: 2
Key: 80ec 		 Value: 4
Key: 6100 		 Value: 2
Key: 72b3 		 Value: 2
Key: d0b0 		 Value: 2
Key: 2bf9 		 Value: 1
Key: 8fa2 		 Value: 3
Key: ab6e 		 Value: 2
Key: d10c 		 Value: 1
Key: 3a65 		 Value: 2
Key: f376 		 Value: 2
Key: 180a 		 Value: 2
Key: 1685 		 Value: 2
Key: 0908 		 Value: 2
Key: d0cd 		 Value: 3
Key: 4995 		 Value: 1
Key: 7bf0 		 Value: 1
Key: f2f3 		 Value: 2
Key: 7e8d 		 Value: 1
Key: 8a58 		 Value: 3
Key: a908 		 Value: 1
Key: d999 		 Value: 1
Key: 9962 		 Value: 1
Key: 48c2 		 Value: 3
Key: 0934 		 Value: 1
Key: 716d 		 Value: 2
Key: 8842 		 Value: 4
Key: b50e 		 Value: 1
Key: fe1e 		 Value: 3
Key: a8e9 		 Value: 1
Key: cae4 		 Value: 3
Key: 9a44 		 Value: 2
Key: 3217 		 Value: 2
Key: d80f 		 Value: 3
Key: 291d 		 Value: 3
Key: 09b6 		 Value: 2
Key: 68ed 		 Value: 3
Key: a04e 		 Value: 2
Key: 0834 		 Value: 2
Key: 481d 		 Value: 3
Key: 475f 		 Value: 3
Key: 6d7e 		 Value: 5
Key: 7759 		 Value: 2
Key: 6686 		 Value: 4
Key: c3f5 		 Value: 1
Key: 1c87 		 Value: 4
Key: 79c1 		 Value: 2
Key: 7fcc 		 Value: 2
Key: 2cf8 		 Value: 3
Key: 0854 		 Value: 3
Key: b5d2 		 Value: 1
Key: 73ff 		 Value: 2
Key: 2491 		 Value: 1
Key: 379f 		 Value: 2
Key: d712 		 Value: 3
Key: 7a02 		 Value: 1
Key: 6538 		 Value: 4
Key: 7681 		 Value: 2
Key: f4b0 		 Value: 1
Key: f899 		 Value: 3
Key: addf 		 Value: 2
Key: ebb5 		 Value: 1
Key: 3efa 		 Value: 1
Key: 7b17 		 Value: 2
Key: 6ec7 		 Value: 5
Key: 7677 		 Value: 3
Key: d27c 		 Value: 1
Key: 9afa 		 Value: 2
Key: 949a 		 Value: 3
Key: a5f0 		 Value: 2
Key: f073 		 Value: 2
Key: b3b4 		 Value: 3
Key: df58 		 Value: 5
Key: 17e0 		 Value: 3
Key: be66 		 Value: 3
Key: d357 		 Value: 5
Key: f6ee 		 Value: 4
Key: 7d29 		 Value: 2
Key: 0b46 		 Value: 5
Key: 4022 		 Value: 2
Key: 5764 		 Value: 4
Key: 921e 		 Value: 1
Key: 7689 		 Value: 2
Key: 15d6 		 Value: 1
Key: 0392 		 Value: 2
Key: 72ff 		 Value: 1
Key: 4fc2 		 Value: 1
Key: e4c9 		 Value: 1
Key: 44cc 		 Value: 3
Key: 6a68 		 Value: 2
Key: 95b3 		 Value: 1
Key: 18dd 		 Value: 1
Key: fc8e 		 Value: 1
Key: 97f8 		 Value: 3
Key: 9193 		 Value: 3
Key: e970 		 Value: 2
Key: abf3 		 Value: 1
Key: 070a 		 Value: 2
Key: f7cc 		 Value: 3
Key: 7aac 		 Value: 2
Key: 4114 		 Value: 2
Key: ce63 		 Value: 2
Key: 37b9 		 Value: 3
Key: 5936 		 Value: 1
Key: 70d7 		 Value: 2
Key: 3782 		 Value: 2
Key: 1469 		 Value: 3
Key: 6d5f 		 Value: 1
Key: 2865 		 Value: 4
Key: 8e64 		 Value: 4
Key: f232 		 Value: 1
Key: b296 		 Value: 2
Key: 83aa 		 Value: 1
Key: 5b8d 		 Value: 1
Key: 868a 		 Value: 2
Key: 0442 		 Value: 2
Key: b46b 		 Value: 2
Key: b9a1 		 Value: 1
Key: 5dde 		 Value: 3
Key: 8050 		 Value: 3
Key: a53a 		 Value: 2
Key: 0e66 		 Value: 2
Key: f3da 		 Value: 4
Key: b0e3 		 Value: 4
Key: 48f3 		 Value: 3
Key: 5cf7 		 Value: 1
Key: acb8 		 Value: 3
Key: 105e 		 Value: 2
Key: b09d 		 Value: 5
Key: f8c3 		 Value: 1
Key: 4813 		 Value: 3
Key: a75b 		 Value: 3
Key: c0a7 		 Value: 3
Key: d35c 		 Value: 1
Key: c917 		 Value: 2
Key: 3b8d 		 Value: 2
Key: 009c 		 Value: 5
Key: fe21 		 Value: 1
Key: afb0 		 Value: 2
Key: ad2e 		 Value: 1
Key: f400 		 Value: 2
Key: 9cdd 		 Value: 1
Key: f040 		 Value: 2
Key: 6740 		 Value: 1
Key: 3394 		 Value: 3
Key: 7aec 		 Value: 2
Key: 57e6 		 Value: 3
Key: b2dd 		 Value: 3
Key: bfbd 		 Value: 1
Key: 10c4 		 Value: 1
Key: b51c 		 Value: 1
Key: 47b6 		 Value: 1
Key: be1d 		 Value: 3
Key: cee3 		 Value: 4
Key: bbed 		 Value: 4
Key: 7144 		 Value: 3
Key: 982e 		 Value: 2
Key: 640a 		 Value: 4
Key: 174c 		 Value: 1
Key: 2266 		 Value: 2
Key: f278 		 Value: 3
Key: d951 		 Value: 2
Key: 2af5 		 Value: 1
Key: c50c 		 Value: 6
Key: aa5f 		 Value: 1
Key: 7aa6 		 Value: 3
Key: 6cb8 		 Value: 1
Key: a7bb 		 Value: 1
Key: a506 		 Value: 4
Key: 891d 		 Value: 2
Key: e39b 		 Value: 1
Key: 15a8 		 Value: 3
Key: 804d 		 Value: 3
Key: 2d52 		 Value: 3
Key: f6d8 		 Value: 5
Key: ee57 		 Value: 4
Key: 89e9 		 Value: 2
Key: 9700 		 Value: 3
Key: 1999 		 Value: 2
Key: 0d4f 		 Value: 3
Key: ea5b 		 Value: 1
Key: e42b 		 Value: 2
Key: 6f32 		 Value: 2
Key: e1a1 		 Value: 3
Key: 3745 		 Value: 3
Key: b195 		 Value: 3
Key: 91fb 		 Value: 3
Key: a48f 		 Value: 1
Key: 4ca3 		 Value: 5
Key: 3c43 		 Value: 3
Key: dfe8 		 Value: 3
Key: 609c 		 Value: 3
Key: 8ff7 		 Value: 2
Key: 231c 		 Value: 2
Key: 2937 		 Value: 2
Key: 429d 		 Value: 2
Key: 842a 		 Value: 2
Key: a623 		 Value: 1
Key: 7b34 		 Value: 1
Key: ab17 		 Value: 4
Key: d72e 		 Value: 3
Key: ac5a 		 Value: 4
Key: fa22 		 Value: 4
Key: 48a7 		 Value: 3
Key: 4fe7 		 Value: 1
Key: 1399 		 Value: 1
Key: ee38 		 Value: 2
Key: 4668 		 Value: 4
Key: db78 		 Value: 5
Key: 1930 		 Value: 4
Key: d75a 		 Value: 5
Key: 8b94 		 Value: 3
Key: e5c7 		 Value: 2
Key: dcd6 		 Value: 1
Key: 8670 		 Value: 4
Key: 4d4b 		 Value: 2
Key: 9f27 		 Value: 3
Key: decc 		 Value: 2
Key: 4694 		 Value: 1
Key: 5c20 		 Value: 3
Key: 9cf8 		 Value: 3
Key: 5471 		 Value: 2
Key: 3092 		 Value: 2
Key: a810 		 Value: 1
Key: 6a4d 		 Value: 2
Key: fc02 		 Value: 1
Key: 5d3f 		 Value: 1
Key: d17a 		 Value: 2
Key: 53ca 		 Value: 2
Key: 2b37 		 Value: 4
Key: 2834 		 Value: 2
Key: db3d 		 Value: 3
Key: 4ac5 		 Value: 6
Key: e2cf 		 Value: 3
Key: 1668 		 Value: 5
Key: dd07 		 Value: 4
Key: 6e90 		 Value: 3
Key: e985 		 Value: 2
Key: 6900 		 Value: 2
Key: ce49 		 Value: 2
Key: 8c0f 		 Value: 4
Key: 4c35 		 Value: 2
Key: e4a4 		 Value: 1
Key: b48e 		 Value: 2
Key: a1f1 		 Value: 3
Key: 5609 		 Value: 1
Key: 2bfd 		 Value: 3
Key: 2116 		 Value: 1
Key: f21f 		 Value: 3
Key: 66cd 		 Value: 3
Key: 8f4e 		 Value: 1
Key: 940f 		 Value: 1
Key: 801f 		 Value: 1
Key: 58c0 		 Value: 3
Key: 2a11 		 Value: 6
Key: 0b7f 		 Value: 3
Key: f787 		 Value: 3
Key: e03e 		 Value: 2
Key: dacc 		 Value: 1
Key: 25f7 		 Value: 2
Key: bff5 		 Value: 2
Key: 840a 		 Value: 4
Key: ab9f 		 Value: 3
Key: 5733 		 Value: 2
Key: 87cd 		 Value: 2
Key: 9cf9 		 Value: 5
Key: df50 		 Value: 3
Key: 5cdc 		 Value: 2
Key: 7da0 		 Value: 2
Key: 2596 		 Value: 2
Key: 0edc 		 Value: 1
Key: 9b56 		 Value: 4
Key: a229 		 Value: 3
Key: 5195 		 Value: 2
Key: 688b 		 Value: 2
Key: 7dfb 		 Value: 1
Key: 8ee9 		 Value: 2
Key: 48f8 		 Value: 1
Key: d62f 		 Value: 2
Key: 0e7a 		 Value: 1
Key: 26a3 		 Value: 1
Key: a199 		 Value: 2
Key: 5515 		 Value: 3
Key: 2be2 		 Value: 2
Key: ecd9 		 Value: 3
Key: 7cf9 		 Value: 3
Key: 207c 		 Value: 3
Key: f10b 		 Value: 1
Key: 1038 		 Value: 1
Key: d8f6 		 Value: 1
Key: 2cd3 		 Value: 2
Key: c84e 		 Value: 3
Key: 41e6 		 Value: 2
Key: 0a20 		 Value: 1
Key: d06c 		 Value: 2
Key: ad09 		 Value: 2
Key: 2838 		 Value: 4
Key: 0daa 		 Value: 3
Key: ff6f 		 Value: 3
Key: d2ac 		 Value: 2
Key: fc83 		 Value: 1
Key: 59b1 		 Value: 4
Key: 5dca 		 Value: 2
Key: 792a 		 Value: 2
Key: 452c 		 Value: 2
Key: 6845 		 Value: 2
Key: 9690 		 Value: 6
Key: 8823 		 Value: 2
Key: ae5b 		 Value: 1
Key: 86eb 		 Value: 3
Key: 2b00 		 Value: 6
Key: 3621 		 Value: 5
Key: 0326 		 Value: 2
Key: 9347 		 Value: 2
Key: 817c 		 Value: 2
Key: 2641 		 Value: 3
Key: 97a7 		 Value: 3
Key: bd52 		 Value: 2
Key: 8919 		 Value: 2
Key: 7e8f 		 Value: 1
Key: 4fc0 		 Value: 2
Key: 36a6 		 Value: 3
Key: 761b 		 Value: 2
Key: 09ed 		 Value: 4
Key: b97c 		 Value: 5
Key: 562e 		 Value: 4
Key: 2f0a 		 Value: 3
Key: c541 		 Value: 3
Key: 2150 		 Value: 2
Key: d8b1 		 Value: 1
Key: 1e85 		 Value: 2
Key: 933c 		 Value: 2
Key: 6989 		 Value: 3
Key: 87f3 		 Value: 2
Key: 4699 		 Value: 1
Key: 22a5 		 Value: 2
Key: 0ff8 		 Value: 1
Key: ce85 		 Value: 3
Key: d0ac 		 Value: 1
Key: 8dfc 		 Value: 2
Key: d6ee 		 Value: 2
Key: 2fb6 		 Value: 2
Key: f07e 		 Value: 6
Key: 6b62 		 Value: 2
Key: 4d3a 		 Value: 3
Key: 142b 		 Value: 2
Key: d7ca 		 Value: 2
Key: 2c02 		 Value: 4
Key: 1fa4 		 Value: 2
Key: dd71 		 Value: 6
Key: 2805 		 Value: 1
Key: 7646 		 Value: 4
Key: 4dbe 		 Value: 3
Key: 7a59 		 Value: 3
Key: 54c7 		 Value: 2
Key: dab5 		 Value: 2
Key: c05c 		 Value: 4
Key: 9592 		 Value: 2
Key: 19e7 		 Value: 4
Key: 0098 		 Value: 1
Key: b01e 		 Value: 2
Key: 8cd1 		 Value: 2
Key: edcb 		 Value: 2
Key: a104 		 Value: 2
Key: 5b32 		 Value: 2
Key: f6d0 		 Value: 2
Key: 89d5 		 Value: 1
Key: ec81 		 Value: 6
Key: ac02 		 Value: 2
Key: 34ca 		 Value: 2
Key: c8e9 		 Value: 1
Key: 49b9 		 Value: 1
Key: 0ece 		 Value: 2
Key: a082 		 Value: 1
Key: 59d3 		 Value: 6
Key: c507 		 Value: 4
Key: 15b8 		 Value: 3
Key: 8809 		 Value: 3
Key: 1eae 		 Value: 3
Key: 8be2 		 Value: 1
Key: 474d 		 Value: 1
Key: 706b 		 Value: 3
Key: 3d2e 		 Value: 2
Key: f33a 		 Value: 4
Key: 5edb 		 Value: 2
Key: a0ef 		 Value: 1
Key: cee8 		 Value: 5
Key: 18a4 		 Value: 1
Key: 7086 		 Value: 1
Key: 031b 		 Value: 5
Key: f50d 		 Value: 6
Key: 9fc1 		 Value: 3
